,Unnamed: 0,gvkey,datadate,fyear,conm,at,lagged_at,capx,ceq,csho,xrd,cik_x,costat,prcc_f,date.filed,adoption_year,blockchain,Q,invest,invest_y1
143,217,1388,20181231,2018,AMERICAN AIRLINES INC,70878.0,60012.0,3677.0,11770.0,0.001,0.0,4515,A,0.0,0,0.0,0,0.8339400095939502,0.0612710791175098,0.0586359660261294
144,218,1388,20191231,2019,AMERICAN AIRLINES INC,71890.0,70878.0,4156.0,13422.0,0.001,0.0,4515,A,0.0,0,0.0,0,0.8132980943107525,0.0586359660261294,0.0267352900264292
145,219,1388,20201231,2020,AMERICAN AIRLINES INC,69215.0,71890.0,1922.0,4348.0,0.001,0.0,4515,A,0.0,0,0.0,0,0.937181246839558,0.0267352900264292,0.0690727985224897
146,222,1393,20170331,2016,AMERCO,9405.84,8150.725,1419.505,2619.744,19.608,0.0,4457,A,381.19,0,0.0,0,1.5161292898879846,0.1741569001530538,0.1449891769368817
147,223,1393,20180331,2017,AMERCO,10746.985,9405.84,1363.745,3408.708,19.608,0.0,4457,A,345.1,0,0.0,0,1.3124609181086604,0.1449891769368817,0.173999312365282
148,224,1393,20190331,2018,AMERCO,11891.713,10746.985,1869.968,3692.389,19.608,0.0,4457,A,371.51,0,0.0,0,1.3020741486108858,0.173999312365282,0.1942029714306088
149,225,1393,20200331,2019,AMERCO,13438.024,11891.713,2309.406,4220.72,19.608,0.0,4457,A,290.55,0,0.0,0,1.1098661827066243,0.1942029714306088,0.1072683751718258
150,226,1393,20210331,2020,AMERCO,14651.606,13438.024,1441.475,4851.882,19.608,0.0,4457,A,612.6,0,0.0,0,1.4886821826904166,0.1072683751718258,0.0690727985224897
151,228,1397,20161231,2016,AMERICAN BILTRITE INC,107.045,114.836,2.503,32.361,0.032,0.0,4611,A,208.0,0,0.0,0,0.7598673455088981,0.0217963008115921,0.0400205521042552
152,229,1397,20171231,2017,AMERICAN BILTRITE INC,118.611,107.045,4.284,36.015,0.032,0.0,4611,A,510.0,0,0.0,0,0.8339530060449706,0.0400205521042552,0.0296852737098582
153,230,1397,20181231,2018,AMERICAN BILTRITE INC,127.595,118.611,3.521,42.575,0.032,0.0,4611,A,510.0,0,0.0,0,0.7942317488929816,0.0296852737098582,0.0408479956111132
154,231,1397,20191231,2019,AMERICAN BILTRITE INC,132.568,127.595,5.212,37.761,0.032,0.0,4611,A,405.0,0,0.0,0,0.812918653068614,0.0408479956111132,0.0249532315490917
155,232,1397,20201231,2020,AMERICAN BILTRITE INC,121.575,132.568,3.308,21.808,0.032,0.0,4611,A,256.0,0,0.0,0,0.8880032901501131,0.0249532315490917,0.0690727985224897
156,234,1410,20161031,2016,ABM INDUSTRIES INC,2281.2,2149.8,44.0,974.0,55.599,0.0,771497,A,39.08,0,0.0,0,1.5255167981763986,0.0204670201879244,0.025074522181308
157,235,1410,20171031,2017,ABM INDUSTRIES INC,3812.6,2281.2,57.2,1375.7,65.503,0.0,771497,A,41.97,0,0.0,0,1.3602425929811677,0.025074522181308,0.013350469495882
158,236,1410,20181031,2018,ABM INDUSTRIES INC,3627.5,3812.6,50.9,1454.6,66.004,0.0,771497,A,30.75,0,0.0,0,1.1585177119228116,0.013350469495882,0.0164300482425913
159,237,1410,20191031,2019,ABM INDUSTRIES INC,3692.6,3627.5,59.6,1542.0,66.571,0.0,771497,A,36.46,0,0.0,0,1.239716909494665,0.0164300482425913,0.0102908519742187
160,238,1410,20201031,2020,ABM INDUSTRIES INC,3776.9,3692.6,38.0,1500.3,66.748,0.0,771497,A,34.72,0,0.0,0,1.2163654213773198,0.0102908519742187,0.0090815218830257
161,241,1414,20161231,2016,PRIMERICA INC,11438.943,10612.119,13.669,1221.374,45.721,0.0,1475922,A,69.15,0,0.0,0,1.1696164715568562,0.0012880556654142,0.0005902643277442
162,242,1414,20171231,2017,PRIMERICA INC,12460.703,11438.943,6.752,1419.101,44.251,0.0,1475922,A,101.55,0,0.0,0,1.2467427439687793,0.0005902643277442,0.0010847702573442
163,243,1414,20181231,2018,PRIMERICA INC,12595.048,12460.703,13.517,1461.513,42.694,0.0,1475922,A,97.71,0,0.0,0,1.2151732760367409,0.0010847702573442,0.0020196032599478
164,244,1414,20191231,2019,PRIMERICA INC,13688.531,12595.048,25.437,1652.491,41.207,0.0,1475922,A,130.56,0,0.0,0,1.2723078846079243,0.0020196032599478,0.0020178936658725
165,245,1414,20201231,2020,PRIMERICA INC,14905.285,13688.531,27.622,1835.885,39.306,0.0,1475922,A,133.93,0,0.0,0,1.2300101997378785,0.0020178936658725,0.0690727985224897
166,255,1439,20161231,2016,US ECOLOGY INC,776.4,771.987,35.696,280.024,21.773,0.0,1783400,A,49.15,0,0.0,0,2.0176699510561567,0.0462391206069532,0.0466769706336939
167,256,1439,20171231,2017,US ECOLOGY INC,802.076,776.4,36.24,324.077,21.846,0.0,1783400,A,51.0,0,0.0,0,1.985030096898548,0.0466769706336939,0.0508143866666001
168,257,1439,20181231,2018,US ECOLOGY INC,947.898,802.076,40.757,359.217,22.032,0.0,1783400,A,62.98,0,0.0,0,2.084882930441883,0.0508143866666001,0.0612935147030587
169,258,1439,20191231,2019,US ECOLOGY INC,2231.244,947.898,58.1,1011.38,31.461,0.0,1783400,A,57.91,0,0.0,0,1.3632621577917967,0.0612935147030587,0.0257251111935763
170,259,1439,20201231,2020,US ECOLOGY INC,1831.283,2231.244,57.399,601.931,31.154,0.0,1783400,A,36.33,0,0.0,0,1.289356598625117,0.0257251111935763,0.0374961161109451
171,262,1440,20161231,2016,AMERICAN ELECTRIC POWER CO,63467.7,61683.1,4909.6,17397.0,491.712,0.0,4904,A,62.96,0,0.0,0,1.2136706942271422,0.0795939244298681,0.0913740375025406
172,263,1440,20171231,2017,AMERICAN ELECTRIC POWER CO,64729.1,63467.7,5799.3,18287.0,492.006,0.0,4904,A,73.57,0,0.0,0,1.2766897951616816,0.0913740375025406,0.0982093061698679
173,264,1440,20181231,2018,AMERICAN ELECTRIC POWER CO,68802.8,64729.1,6357.0,19028.4,493.246,0.0,4904,A,74.74,0,0.0,0,1.2592453510612942,0.0982093061698679,0.0892943310446667
174,265,1440,20191231,2019,AMERICAN ELECTRIC POWER CO,75892.3,68802.8,6143.7,19632.2,494.169,0.0,4904,A,94.51,0,0.0,0,1.3567122381321952,0.0892943310446667,0.0832231991914858
175,266,1440,20201231,2020,AMERICAN ELECTRIC POWER CO,80757.2,75892.3,6316.0,20550.9,496.604,0.0,4904,A,83.27,0,0.0,0,1.257578458391326,0.0832231991914858,0.071375679196406
176,269,1447,20161231,2016,AMERICAN EXPRESS CO,158893.0,161184.0,1377.0,20501.0,904.0,0.0,4962,A,74.08,0,0.0,0,1.292444097600272,0.0085430315664085,0.0066900366913583
177,270,1447,20171231,2017,AMERICAN EXPRESS CO,181159.0,158893.0,1063.0,18227.0,859.0,0.0,4962,A,99.31,0,0.0,0,1.3702840598590191,0.0066900366913583,0.0072367367892293
178,271,1447,20181231,2018,AMERICAN EXPRESS CO,188602.0,181159.0,1311.0,22290.0,847.0,0.0,4962,A,95.32,0,0.0,0,1.309890881326815,0.0072367367892293,0.0089500641562655
179,272,1447,20191231,2019,AMERICAN EXPRESS CO,198321.0,188602.0,1688.0,23071.0,810.0,0.0,4962,A,124.49,0,0.0,0,1.3921213588071863,0.0089500641562655,0.0074576066074697
180,273,1447,20201231,2020,AMERICAN EXPRESS CO,191367.0,198321.0,1479.0,22984.0,805.0,0.0,4962,A,120.91,0,0.0,0,1.3885129097493298,0.0074576066074697,0.0085594695010111
181,276,1448,20161231,2016,AMERICAN EXPRESS CREDIT CORP,31936.0,33285.0,0.0,2209.0,1.5,0.0,4969,A,0.0,0,0.0,0,0.9308304108216432,0.0,0.0
182,277,1448,20171231,2017,AMERICAN EXPRESS CREDIT CORP,35889.0,31936.0,0.0,1871.0,1.5,0.0,4969,A,0.0,0,0.0,0,0.9478670344673856,0.0,0.0
183,278,1448,20181231,2018,AMERICAN EXPRESS CREDIT CORP,40042.0,35889.0,0.0,2196.0,1.5,0.0,4969,A,0.0,0,0.0,0,0.945157584536237,0.0,0.0
184,279,1448,20191231,2019,AMERICAN EXPRESS CREDIT CORP,37357.0,40042.0,0.0,2587.0,1.5,0.0,4969,A,0.0,0,0.0,0,0.9307492571673316,0.0,0.0
185,280,1448,20201231,2020,AMERICAN EXPRESS CREDIT CORP,24308.0,37357.0,0.0,2895.0,1.5,0.0,4969,A,0.0,0,0.0,0,0.8809034062859964,0.0,0.0690727985224897
186,282,1449,20161231,2016,AFLAC INC,129819.0,118296.0,0.0,20482.0,405.81,0.0,4977,A,69.6,0,0.0,0,1.0597938360332462,0.0,0.0
187,283,1449,20171231,2017,AFLAC INC,137217.0,129819.0,0.0,24598.0,390.455,0.0,4977,A,87.78,0,0.0,0,1.0705170634833876,0.0,0.0
188,284,1449,20181231,2018,AFLAC INC,140406.0,137217.0,0.0,23462.0,755.286,0.0,4977,A,45.56,0,0.0,0,1.077979788328134,0.0,0.0
189,285,1449,20191231,2019,AFLAC INC,152768.0,140406.0,0.0,28959.0,726.793,0.0,4977,A,52.9,0,0.0,0,1.0621095366830748,0.0,0.0
190,286,1449,20201231,2020,AFLAC INC,165086.0,152768.0,0.0,33559.0,692.454,0.0,4977,A,44.47,0,0.0,0,0.983247697442545,0.0,0.0690727985224897
191,289,1487,20161231,2016,AMERICAN INTERNATIONAL GROUP,498264.0,496943.0,0.0,76300.0,995.336,0.0,5272,A,65.31,0,0.0,0,0.977332085320232,0.0,0.0
192,290,1487,20171231,2017,AMERICAN INTERNATIONAL GROUP,498301.0,498264.0,0.0,65171.0,899.045,0.0,5272,A,59.58,0,0.0,0,0.976709059584468,0.0,0.0
193,291,1487,20181231,2018,AMERICAN INTERNATIONAL GROUP,491984.0,498301.0,0.0,56361.0,866.609,0.0,5272,A,39.41,0,0.0,0,0.9548604440185046,0.0,0.0
194,292,1487,20191231,2019,AMERICAN INTERNATIONAL GROUP,525064.0,491984.0,0.0,65190.0,869.999,0.0,5272,A,51.33,0,0.0,0,0.960894383675133,0.0,0.0
195,293,1487,20201231,2020,AMERICAN INTERNATIONAL GROUP,586481.0,525064.0,0.0,65877.0,861.558,0.0,5272,A,37.86,0,0.0,0,0.9432915744585076,0.0,0.0690727985224897
196,304,1526,20161231,2016,AMERICAN NATIONAL GROUP INC,24533.222,23746.962,47.301,4652.178,26.915,0.0,1801075,A,124.61,0,0.0,0,0.9470799290040256,0.0019918758450028,0.0009943659255192
197,305,1526,20171231,2017,AMERICAN NATIONAL GROUP INC,26386.764,24533.222,24.395,5246.759,26.932,0.0,1801075,A,128.25,0,0.0,0,0.9320594977087756,0.0009943659255192,0.0006696539219435
198,306,1526,20181231,2018,AMERICAN NATIONAL GROUP INC,26912.353,26386.764,17.67,5257.248,26.885,0.0,1801075,A,127.24,0,0.0,0,0.9317636551512236,0.0006696539219435,0.0007952481895581
199,307,1526,20191231,2019,AMERICAN NATIONAL GROUP INC,28597.566,26912.353,21.402,5989.749,26.887,0.0,1801075,A,117.68,0,0.0,0,0.9011913517395151,0.0007952481895581,0.0013939298190622
200,308,1526,20201231,2020,AMERICAN NATIONAL GROUP INC,29467.815,28597.566,39.863,6458.27,26.887,0.0,1801075,A,96.12,0,0.0,0,0.8685382149982956,0.0013939298190622,0.0690727985224897
201,310,1545,20161231,2016,AMERICAN REALTY INVESTORS,1174.909,1117.368,112.206,119.672,15.514,0.0,1102238,A,5.17,0,0.0,0,0.9664104879611952,0.100419915372554,0.0980305708782552
202,311,1545,20171231,2017,AMERICAN REALTY INVESTORS,1296.72,1174.909,115.177,109.869,15.514,0.0,1102238,A,12.85,0,0.0,0,1.069009423776914,0.0980305708782552,0.0737344993522117
203,312,1545,20181231,2018,AMERICAN REALTY INVESTORS,826.149,1296.72,95.613,258.32,15.997,0.0,1102238,A,12.07,0,0.0,0,0.9210357816810286,0.0737344993522117,0.0449700961933016
204,313,1545,20191231,2019,AMERICAN REALTY INVESTORS,830.641,826.149,37.152,239.494,15.997,0.0,1102238,A,17.13,0,0.0,0,1.0415758552732166,0.0449700961933016,0.0210740861575578
205,314,1545,20201231,2020,AMERICAN REALTY INVESTORS,865.764,830.641,17.505,234.99,16.152,0.0,1102238,A,10.9,0,0.0,0,0.9319292555477012,0.0210740861575578,0.0690727985224897
206,316,1559,20161231,2016,AMERICAN SHARED HSPTL SERV,60.598,54.114,1.612,21.495,5.468,0.0,744825,A,3.35,0,0.0,0,0.947569226707152,0.0297889640388808,0.0132512624179015
207,317,1559,20171231,2017,AMERICAN SHARED HSPTL SERV,58.176,60.598,0.803,23.856,5.71,0.0,744825,A,2.5965,0,0.0,0,0.8447816109735973,0.0132512624179015,0.0271073982398239
208,318,1559,20181231,2018,AMERICAN SHARED HSPTL SERV,57.502,58.176,1.577,25.102,5.714,0.0,744825,A,2.38,0,0.0,0,0.799960349205245,0.0271073982398239,0.0172167924593927
209,319,1559,20191231,2019,AMERICAN SHARED HSPTL SERV,53.783,57.502,0.99,26.033,5.817,0.0,744825,A,2.44,0,0.0,0,0.7798650131082313,0.0172167924593927,0.0084599222802744
210,320,1559,20201231,2020,AMERICAN SHARED HSPTL SERV,43.653,53.783,0.455,19.274,5.791,0.0,744825,A,2.22,0,0.0,0,0.852977344054246,0.0084599222802744,0.0690727985224897
211,323,1562,20170430,2016,AMERICAN SOFTWARE  -CL A,148.774,136.724,0.731,103.75,29.626,11.889,713425,A,10.97,0,0.0,0,2.487136327584121,0.0923027412890202,0.0894309489561348
212,324,1562,20180430,2017,AMERICAN SOFTWARE  -CL A,162.965,148.774,1.428,112.584,30.61,11.877,713425,A,12.76,0,0.0,0,2.705885312797226,0.0894309489561348,0.087932991746694
213,325,1562,20190430,2018,AMERICAN SOFTWARE  -CL A,161.31,162.965,1.252,114.607,31.213,13.078,713425,A,12.95,0,0.0,0,2.7953093422602446,0.087932991746694,0.0977496745397061
214,326,1562,20200430,2019,AMERICAN SOFTWARE  -CL A,171.293,161.31,0.42,119.422,32.234,15.348,713425,A,16.48,0,0.0,0,3.404034724127664,0.0977496745397061,0.102993117056739
215,327,1562,20210430,2020,AMERICAN SOFTWARE  -CL A,177.157,171.293,0.678,122.391,32.863,16.964,713425,A,20.69,0,0.0,0,4.147177193111196,0.102993117056739,0.0690727985224897
216,329,1585,20161231,2016,AMERICAN VANGUARD CORP,429.956,443.539,10.63,282.19,29.369,6.998,5981,A,19.15,0,0.0,0,1.651755877345589,0.0397439683996221,0.0351687149382727
217,330,1585,20171231,2017,AMERICAN VANGUARD CORP,535.592,429.956,6.666,305.06,29.791,8.455,5981,A,19.65,0,0.0,0,1.5234080232714455,0.0351687149382727,0.03214013652183
218,331,1585,20181231,2018,AMERICAN VANGUARD CORP,593.587,535.592,8.05,329.23,29.85,9.164,5981,A,15.19,0,0.0,0,1.209222068542606,0.03214013652183,0.0368791769361525
219,332,1585,20191231,2019,AMERICAN VANGUARD CORP,670.098,593.587,12.985,344.156,30.173,8.906,5981,A,19.47,0,0.0,0,1.3630995914030486,0.0368791769361525,0.0298553345928506
220,333,1585,20201231,2020,AMERICAN VANGUARD CORP,680.293,670.098,11.249,360.736,30.861,8.757,5981,A,15.52,0,0.0,0,1.173787941372321,0.0298553345928506,0.0139910303354583
221,336,1598,20161231,2016,AMETEK INC,7100.674,6664.53,63.28,3256.513,229.379,112.0,1037868,A,48.6,0,0.0,0,2.1113461060175416,0.0263004292875866,0.0289372529987998
222,337,1598,20171231,2017,AMETEK INC,7796.064,7100.674,75.074,4027.633,231.194,130.4,1037868,A,72.47,0,0.0,0,2.632489956470342,0.0289372529987998,0.0286139262068654
223,338,1598,20181231,2018,AMETEK INC,8662.288,7796.064,82.076,4241.922,227.111,141.0,1037868,A,67.7,0,0.0,0,2.285283137665245,0.0286139262068654,0.0305053353109478
224,339,1598,20191231,2019,AMETEK INC,9844.559,8662.288,102.346,5115.492,229.083,161.9,1037868,A,99.74,0,0.0,0,2.8013246118998323,0.0305053353109478,0.0236779524608466
225,340,1598,20201231,2020,AMETEK INC,10357.483,9844.559,74.199,5949.346,230.519,158.9,1037868,A,120.94,0,0.0,0,3.117273266101426,0.0236779524608466,0.0294348540084497
226,343,1602,20161231,2016,AMGEN INC,77626.0,71576.0,738.0,29875.0,738.2,3840.0,318154,A,146.21,0,0.0,0,2.005555123283436,0.063959986587683,0.0595934351892407
227,344,1602,20171231,2017,AMGEN INC,79954.0,77626.0,664.0,25241.0,722.2,3962.0,318154,A,173.9,0,0.0,0,2.2550914275708536,0.0595934351892407,0.060097055807089
228,345,1602,20181231,2018,AMGEN INC,66416.0,79954.0,738.0,12500.0,629.6,4067.0,318154,A,194.67,0,0.0,0,2.657194531438208,0.060097055807089,0.0712780052999277
229,346,1602,20191231,2019,AMGEN INC,59707.0,66416.0,618.0,9673.0,591.4,4116.0,318154,A,241.07,0,0.0,0,3.2257992865158185,0.0712780052999277,0.0806438106084713
230,347,1602,20201231,2020,AMGEN INC,62948.0,59707.0,608.0,9409.0,578.3,4207.0,318154,A,229.92,0,0.0,0,2.962790493740865,0.0806438106084713,0.1144436677892864
231,350,1613,20161231,2016,AMPCO-PITTSBURGH CORP,565.889,506.156,10.566,147.918,12.271,2.716,6176,A,16.75,0,0.0,0,1.1018242976979584,0.0262409217711535,0.0323119905140407
232,351,1613,20171231,2017,AMPCO-PITTSBURGH CORP,565.599,565.889,14.899,158.941,12.361,3.386,6176,A,12.4,0,0.0,0,0.9899847772008084,0.0323119905140407,0.021893603065069
233,352,1613,20181231,2018,AMPCO-PITTSBURGH CORP,571.119,565.599,9.719,87.595,12.495,2.664,6176,A,3.1,0,0.0,0,0.9144477770832348,0.021893603065069,0.0236150434497889
234,353,1613,20191231,2019,AMPCO-PITTSBURGH CORP,506.56,571.119,10.964,48.9,12.652,2.523,6176,A,3.01,0,0.0,0,0.9786452147820592,0.0236150434497889,0.0207537113076437
235,354,1613,20201231,2020,AMPCO-PITTSBURGH CORP,463.208,506.56,8.466,76.564,18.312,2.047,6176,A,5.48,0,0.0,0,1.051350063038635,0.0207537113076437,0.0690727985224897
236,357,1618,20170430,2016,AMREP CORP,106.676,120.628,0.249,84.833,8.078,0.0,6207,A,6.01,0,0.0,0,0.6598651992950618,0.0020641973671121,0.0013030109865386
237,358,1618,20180430,2017,AMREP CORP,105.865,106.676,0.139,86.607,8.099,0.0,6207,A,7.25,0,0.0,0,0.7365583526189016,0.0013030109865386,7.556794030132716e-05
238,359,1618,20190430,2018,AMREP CORP,100.53,105.865,0.008,89.846,8.128,0.0,6207,A,5.58,0,0.0,0,0.557428031433403,7.556794030132716e-05,8.952551477170993e-05
239,360,1618,20200430,2019,AMREP CORP,96.666,100.53,0.009,84.637,8.133,0.0,6207,A,4.84,0,0.0,0,0.531652494155132,8.952551477170993e-05,5.172449465168725e-05
240,361,1618,20210430,2020,AMREP CORP,97.366,96.666,0.005,88.889,7.323,0.0,6207,A,10.7,0,0.0,0,0.8918215804284865,5.172449465168725e-05,0.0690727985224897
241,363,1632,20161031,2016,ANALOG DEVICES,7970.278,7062.178,127.397,5165.618,308.171,653.816,6281,A,64.1,0,0.0,0,2.830317976361677,0.1106192735442239,0.1471341401140587
242,364,1632,20171031,2017,ANALOG DEVICES,21141.294,7970.278,204.098,10161.54,368.636,968.602,6281,A,91.3,0,0.0,0,2.11132870107194,0.1471341401140587,0.067180656018501
243,365,1632,20181031,2018,ANALOG DEVICES,20449.779,21141.294,254.876,10988.54,370.16,1165.41,6281,A,83.71,0,0.0,0,1.9778860495265007,0.067180656018501,0.0687401071669283
244,366,1632,20191031,2019,ANALOG DEVICES,21392.641,20449.779,275.372,11709.188,368.302,1130.348,6281,A,106.63,0,0.0,0,2.2884269062431333,0.0687401071669283,0.0568518398453
245,367,1632,20201031,2020,ANALOG DEVICES,21468.603,21392.641,165.692,11997.945,369.485,1050.519,6281,A,118.53,0,0.0,0,2.481098329965858,0.0568518398453,0.0763814021806635
246,370,1650,20161231,2016,ANDREA ELECTRONICS CORP,3.71,8.711,0.0,1.363,64.915,0.773,6494,A,0.07,0,0.0,0,1.8574258760107825,0.0887383767650097,0.2250673854447439
247,371,1650,20171231,2017,ANDREA ELECTRONICS CORP,1.956,3.71,0.022,0.334,64.915,0.813,6494,A,0.0504,0,0.0,0,2.501899795501023,0.2250673854447439,0.3195296523517382
248,372,1650,20181231,2018,ANDREA ELECTRONICS CORP,1.519,1.956,0.024,-0.441,68.105,0.601,6494,A,0.0569,0,0.0,0,3.841457867017775,0.3195296523517382,0.3745885450954575
249,373,1650,20191231,2019,ANDREA ELECTRONICS CORP,1.289,1.519,0.0,-0.972,68.105,0.569,6494,A,0.021,0,0.0,0,2.863619084561676,0.3745885450954575,0.4499612102404965
250,374,1650,20201231,2020,ANDREA ELECTRONICS CORP,1.21,1.289,0.006,-1.796,68.105,0.574,6494,A,0.036,0,0.0,0,4.510561983471074,0.4499612102404965,0.0690727985224897
251,376,1659,20161231,2016,ANDERSONS INC,2232.849,2359.101,163.008,774.361,28.229,0.0,821026,A,44.7,0,0.0,0,1.2183198684729688,0.0690975079066135,0.0795494903596257
252,377,1659,20171231,2017,ANDERSONS INC,2162.354,2232.849,177.622,815.202,28.367,0.0,821026,A,31.15,0,0.0,0,1.0316460903256357,0.0795494903596257,0.1431698972508664
253,378,1659,20181231,2018,ANDERSONS INC,2392.003,2162.354,309.584,830.322,28.494,0.0,821026,A,29.89,0,0.0,0,1.008931284785178,0.1431698972508664,0.1130755270791884
254,379,1659,20191231,2019,ANDERSONS INC,3900.741,2392.003,270.477,973.61,33.343,0.0,821026,A,25.28,0,0.0,0,0.9664938123295036,0.1130755270791884,0.0268887372937603
255,380,1659,20201231,2020,ANDERSONS INC,4272.121,3900.741,104.886,961.891,33.554,0.0,821026,A,24.51,0,0.0,0,0.967350536185656,0.0268887372937603,0.0177349845662143
256,383,1661,20161231,2016,NABORS INDUSTRIES LTD,8187.015,9537.84,395.455,3247.025,283.925,33.582,1163739,A,16.4,0,0.0,0,1.1721439376866905,0.0449826166092113,0.0764058695385314
257,384,1661,20171231,2017,NABORS INDUSTRIES LTD,8401.984,8187.015,574.467,2911.816,314.71,51.069,1163739,A,6.83,0,0.0,0,0.9092658710133228,0.0764058695385314,0.0613051631614628
258,385,1661,20181231,2018,NABORS INDUSTRIES LTD,7853.944,8401.984,458.938,2700.844,356.852,56.147,1163739,A,2.0,0,0.0,0,0.7469882647495323,0.0613051631614628,0.0669512031152755
259,386,1661,20191231,2019,NABORS INDUSTRIES LTD,6760.658,7853.944,427.741,1982.805,363.398,98.09,1163739,A,2.88,0,0.0,0,0.8615195798988796,0.0669512031152755,0.0338853111634991
260,387,1661,20201231,2020,NABORS INDUSTRIES LTD,5503.428,6760.658,195.523,1151.379,7.293,33.564,1163739,A,58.23,0,0.0,0,0.8679536445284647,0.0338853111634991,0.0489136952459448
261,390,1678,20161231,2016,APA CORP,22519.0,18842.0,1949.0,6238.0,379.44,0.0,1841666,A,63.47,0,0.0,0,1.7924444602335805,0.1034391253582422,0.1225631688796127
262,391,1678,20171231,2017,APA CORP,21922.0,22519.0,2760.0,7416.0,380.955,0.0,1841666,A,42.22,0,0.0,0,1.3953982346501232,0.1225631688796127,0.1780859410637715
263,392,1678,20181231,2018,APA CORP,21582.0,21922.0,3904.0,7130.0,374.696,0.0,1841666,A,26.25,0,0.0,0,1.1253716059679362,0.1780859410637715,0.1371976647206005
264,393,1678,20191231,2019,APA CORP,18107.0,21582.0,2961.0,3255.0,376.063,0.0,1841666,A,25.59,0,0.0,0,1.3517121649085988,0.1371976647206005,0.0719058927486607
265,394,1678,20201231,2020,APA CORP,12746.0,18107.0,1302.0,-1639.0,377.482,0.0,1841666,A,14.19,0,0.0,0,1.5488364647732622,0.0719058927486607,0.0873215126314137
266,398,1686,20170228,2016,APOGEE ENTERPRISES INC,784.658,657.44,68.061,470.577,28.681,8.6,6845,A,57.18,0,0.0,0,2.4903341073435814,0.116605317595522,0.0856373095029936
267,399,1686,20180228,2017,APOGEE ENTERPRISES INC,1022.32,784.658,53.196,511.355,28.158,14.0,6845,A,43.14,0,0.0,0,1.6880244150559514,0.0856373095029936,0.0784656467642225
268,400,1686,20190228,2018,APOGEE ENTERPRISES INC,1068.168,1022.32,60.717,496.317,27.015,19.5,6845,A,35.69,0,0.0,0,1.437991355292426,0.0784656467642225,0.0636866110948839
269,401,1686,20200229,2019,APOGEE ENTERPRISES INC,1128.991,1068.168,51.428,516.778,26.443,16.6,6845,A,30.19,0,0.0,0,1.249369720396354,0.0636866110948839,0.0367274849843798
270,402,1686,20210228,2020,APOGEE ENTERPRISES INC,1015.099,1128.991,26.165,492.745,25.714,15.3,6845,A,37.4,0,0.0,0,1.4619831169176605,0.0367274849843798,0.0690727985224897
271,404,1689,20161231,2016,APPALACHIAN POWER,11977.2,11648.3,646.7,3583.5,13.5,0.0,6879,A,0.0,0,0.0,0,0.700806532411582,0.0555188310740623,0.0683047790802524
272,405,1689,20171231,2017,APPALACHIAN POWER,11928.6,11977.2,818.1,3804.5,13.5,0.0,6879,A,0.0,0,0.0,0,0.6810606441661218,0.0683047790802524,0.065447747430545
273,406,1689,20181231,2018,APPALACHIAN POWER,12290.5,11928.6,780.7,4006.1,13.5,0.0,6879,A,0.0,0,0.0,0,0.6740490622838777,0.065447747430545,0.0701842886782474
274,407,1689,20191231,2019,APPALACHIAN POWER,12768.3,12290.5,862.6,4172.4,13.5,0.0,6879,A,0.0,0,0.0,0,0.6732219637696483,0.0701842886782474,0.0601019712882686
275,408,1689,20201231,2020,APPALACHIAN POWER,13315.2,12768.3,767.4,4344.3,13.5,0.0,6879,A,0.0,0,0.0,0,0.6737337779379957,0.0601019712882686,0.0690727985224897
